date,timestamp,price,price_change_pct,asset
2025-03-07 00:00:00,1741305600000,2283.7724238263527,-1.8183551898787287,kelp-dao-restaked-eth
2025-03-08 00:00:00,1741392000000,2222.3234514762134,-2.690678445411143,kelp-dao-restaked-eth
2025-03-09 00:00:00,1741478400000,2282.3039330815345,2.6989987243071223,kelp-dao-restaked-eth
2025-03-10 00:00:00,1741564800000,2097.119492386152,-8.113925494811248,kelp-dao-restaked-eth
2025-03-11 00:00:00,1741651200000,1944.1725040143167,-7.293193779712038,kelp-dao-restaked-eth
2025-03-12 00:00:00,1741737600000,1994.7644425670392,2.6022350613569722,kelp-dao-restaked-eth
2025-03-13 00:00:00,1741824000000,1983.6310166096687,-0.5581323648943259,kelp-dao-restaked-eth
2025-03-14 00:00:00,1741910400000,1932.8671985748294,-2.5591361301459448,kelp-dao-restaked-eth
2025-03-15 00:00:00,1741996800000,1984.748495639723,2.6841625282454595,kelp-dao-restaked-eth
2025-03-15 17:37:05,1742060225000,2017.1048172908304,1.6302479494097577,kelp-dao-restaked-eth
2025-02-14 00:00:00,1739491200000,1.326392062146986,,nexo
2025-02-15 00:00:00,1739577600000,1.3691419259233182,3.2230186681858175,nexo
2025-02-16 00:00:00,1739664000000,1.368441838314133,-0.051133311742901366,nexo
2025-02-17 00:00:00,1739750400000,1.3448929511991616,-1.720854073270861,nexo
2025-02-18 00:00:00,1739836800000,1.3419467586612597,-0.21906520777545957,nexo
2025-02-19 00:00:00,1739923200000,1.3324992646084186,-0.7040140744678958,nexo
2025-02-20 00:00:00,1740009600000,1.3325788798015585,0.005974877079073515,nexo
2025-02-21 00:00:00,1740096000000,1.3443853943347477,0.8859899186566267,nexo
2025-02-22 00:00:00,1740182400000,1.3347030768197363,-0.7202040096398465,nexo
2025-02-23 00:00:00,1740268800000,1.3389930374219186,0.32141685118491914,nexo
2025-02-24 00:00:00,1740355200000,1.3349760050318067,-0.3000039789487041,nexo
2025-02-25 00:00:00,1740441600000,1.2506915901712747,-6.313552793671661,nexo
2025-02-26 00:00:00,1740528000000,1.2534704243340087,0.22218380491016987,nexo
2025-02-27 00:00:00,1740614400000,1.2015681196660635,-4.14068841676275,nexo
2025-02-28 00:00:00,1740700800000,1.2221099242523688,1.709583023225858,nexo
2025-03-01 00:00:00,1740787200000,1.1069656470528684,-9.42176108012055,nexo
2025-03-02 00:00:00,1740873600000,1.1337610421500743,2.42061668025062,nexo
2025-03-03 00:00:00,1740960000000,1.2476061968943242,10.041371198321736,nexo
2025-03-04 00:00:00,1741046400000,1.1700301401898872,-6.2179922556931615,nexo
2025-03-05 00:00:00,1741132800000,1.140742241676195,-2.5031747053062214,nexo
2025-03-06 00:00:00,1741219200000,1.1640290231644832,2.0413710159510545,nexo
2025-03-07 00:00:00,1741305600000,1.1496558044399843,-1.2347818171598912,nexo
2025-03-08 00:00:00,1741392000000,1.132245310106976,-1.514409292395924,nexo
2025-03-09 00:00:00,1741478400000,1.162909717968039,2.7082830537991542,nexo
2025-03-10 00:00:00,1741564800000,1.070998784565217,-7.903531287314269,nexo
2025-03-11 00:00:00,1741651200000,0.9985004521450971,-6.769226395485717,nexo
2025-03-12 00:00:00,1741737600000,1.035167535002369,3.6722149477748767,nexo
2025-03-13 00:00:00,1741824000000,1.071211633296458,3.481957951280479,nexo
2025-03-14 00:00:00,1741910400000,1.0501923244680984,-1.9621994548058241,nexo
2025-03-15 00:00:00,1741996800000,1.0765645806603925,2.511183483049262,nexo
2025-03-15 17:37:37,1742060257000,1.0865933148393736,0.9315497053441257,nexo
2025-02-14 00:00:00,1739491200000,0.09435141665015023,,xdce-crowd-sale
2025-02-15 00:00:00,1739577600000,0.09900067877846344,4.927601824519945,xdce-crowd-sale
2025-02-16 00:00:00,1739664000000,0.09947064032917889,0.4747053823409564,xdce-crowd-sale
2025-02-17 00:00:00,1739750400000,0.09809144326869498,-1.3865368272685474,xdce-crowd-sale
2025-02-18 00:00:00,1739836800000,0.09420239243520113,-3.9647197593380756,xdce-crowd-sale
2025-02-19 00:00:00,1739923200000,0.08990011928806259,-4.567052954730366,xdce-crowd-sale
2025-02-20 00:00:00,1740009600000,0.08996381800570828,0.07085498678993662,xdce-crowd-sale
2025-02-21 00:00:00,1740096000000,0.08929846746601695,-0.7395757032556238,xdce-crowd-sale
2025-02-22 00:00:00,1740182400000,0.08550665753946624,-4.246220606186457,xdce-crowd-sale
2025-02-23 00:00:00,1740268800000,0.0869808897507644,1.724113950563111,xdce-crowd-sale
2025-02-24 00:00:00,1740355200000,0.08501820062183196,-2.2564601656252736,xdce-crowd-sale
2025-02-25 00:00:00,1740441600000,0.07866447358398673,-7.47337275003871,xdce-crowd-sale
